OTUID	X107	X108	X13	X146	X1851A	X1851B	X1851C	X1852A	X1852B	X1852C	X1853A	X1853B	X1853C	X351	X3621A	X3621B	X3621C	X3622A	X3622B	X3622C	X3623A	X3623B	X3623C	X379	X64	X89	Aip24B	CX	MF1A	MF1B	MF1C	MF2A	MF2B	MF2C	MF3A	MF3B	MF3C	MacPC	RT13	RT146	RT351	RT64
ko04112	671611.1083	704212.7417	846050.4917	589214.5417	507893.2417	486165.0583	493169.2583	431388.7167	438409.05	568009.7	512343.4083	432000.05	739683.4417	401547.0917	582871.6917	595954.05	412230.2417	443770.2333	591609.9583	631983.9083	553665.925	512682.2917	473156.05	318588.6583	334937.5333	866453.8333	859408.8583	684710.1917	871628.55	686843.9667	591132.1333	631418.75	637578.775	824627.8	652093.1	983789.1167	877565.8833	536487.5333	617978.1417	494360.5667	642357.0667	473255.475
ko04113	196412.3972	231006.0111	223600.8722	127368.7778	129053.9972	123397.8833	113376.7667	112830.2944	106093.7194	142869.8139	123130.1167	104926.5889	189100.4028	79868.15556	167315.5333	174551.1222	120377.6278	141505.875	193535.5472	219972.2083	185276.2333	171468.4111	153088.125	45024.02222	52362.44722	275560.3611	137233.2861	244969.8722	203565.0333	154216.3361	123027.5694	145668.9417	145770.1028	195300.6444	156293.575	241201.0556	208785.5361	61337.71667	192634.2583	138925.4944	229636.8778	126374.025
ko04114	0.333333333	0.333333333	0.5	0.166666667	0.833333333	1	1	0.833333333	0.5	1.833333333	1	0.666666667	1.166666667	0.166666667	0.833333333	0.833333333	0.166666667	0.333333333	0.5	0.5	0.666666667	0.166666667	0.5	0	0.5	0.333333333	0.5	0.666666667	0.5	0.333333333	0.333333333	0.833333333	0.166666667	0.5	0.333333333	0.833333333	0.5	0.333333333	0.833333333	0.5	0	0.333333333
ko04115	77522.93333	87499.48333	91942.46667	47096.41667	48992.10833	46919.03333	43857.31667	44698.51667	42172.61667	56461.85833	50968.9	43535.4	77474.425	43229.39167	60982.43333	64103.64167	44291.025	52283.55833	70495.875	80517.54167	69131.85	64104.125	57907.89167	15040.99167	22030.50833	106659.3167	51858.09167	98608.95	84313.825	66390.775	53021.44167	64397.325	63631.50833	84185.65833	67759.90833	104411.35	91744.80833	49204.90833	73578.83333	50899.14167	90142.46667	46681.06667
ko04122	335572.2528	329166.9222	414756.6778	282021.8056	326120.1361	311853.65	333987.15	244833.4056	263655.4639	334125.9361	282166.4167	231443.3278	384880.8806	191540.4278	360142.0167	356824.5611	246234.8556	236323.7417	314561.1361	306689.8917	270028.6167	248405.2389	235283.1083	312974.0611	275850.7194	434426.8222	364917.3139	262915.8611	646162.7167	500901.3306	464702.6639	397388.975	423847.4139	535052.6556	406575.4583	586237.2778	529505.0139	353142.9667	341725.275	266669.9389	235627.4556	259778.4083
ko04138	26137.91667	22860.91667	31141.01667	28819.03333	14314.475	13777.55	13857.65	14247.31667	14247.03333	18309.775	18408.45	15826.66667	27051.725	19886.00833	15552.86667	16403.54167	11386.80833	13035.225	16986.74167	18922.35833	17239.81667	16060.39167	14961.225	8421.441667	8519.141667	26445.26667	52850.975	21981.78333	25678.45833	21642.84167	17516.825	21870.69167	21280.09167	27992.69167	22289.25833	34577.13333	31367.525	21204.25833	19657.26667	16224.925	22572.28333	15209.98333
ko04141	34021.09444	16876.23056	28367.80278	42730.01389	26916.35278	25674.44167	29120.00833	17866.60556	21215.01389	25737.84444	20289.475	16594.86111	26019.18056	6625.177778	28545.54167	27060.76944	18652.10556	15150.06667	20300.66944	16257.09167	14287.40833	12996.03889	12817.83333	44657.49444	29494.06111	24011.62222	103091.4972	4815.219444	59065.69167	44475.10556	44510.28889	30792.48333	35059.29722	43057.26389	31588.11667	42668.09444	39136.95556	41198.875	24285.8	26630.73056	8128.938889	26194.66667
ko04142	68901.46111	49331.70556	54602.32778	89520.23889	27649.36111	26470.01667	23992.85	22834.02222	21326.92222	29113.99444	23859.5	20490.54444	36957.67222	6649.727778	36555.91667	37774.06111	26094.12222	30285.08333	42122.27778	47209.43333	39001.41667	36160.52222	31807.85	6415.161111	11865.71111	56643.38889	110116.4889	51902.19444	49819.3	37952.05556	30592.98889	37246	37748.97222	49764.95556	38970.98333	60039.99444	53465.97222	18817.3	42217.73333	44369.37222	49694.42222	42235.55
ko04144	1	0.5	2.25	0	0	0.25	0	0	0.5	0	0	0.25	0	0.25	0.75	0.75	1	0.75	0.5	1.25	1.5	1	0	0.5	5.25	0.25	0	2	1.5	1.25	0.5	1.25	1	0.75	1.5	3.75	1	1	0.75	2.75	0.25	1.25
ko04146	269738.4139	285540.8444	323417.2556	269121.3778	256513.6556	244079.7333	260262.0333	213649.0944	225016.1528	284544.9556	249393.95	207213.6389	354363.5444	303847.8806	278084.3	282226.2639	195009.1194	199647.6333	256051.6056	266823.6667	242939.7	222777.6694	215073.2333	153671.0306	204990.4889	390805.9611	400900.2611	255082.5389	375420.7417	307483.6778	265612.6778	273055.25	269815.1944	349169.4861	275591.8167	411413.8722	373670.9611	342233.2917	232445.4583	214563.3528	225188.1944	212809.3417
ko04150	0.333333333	0.333333333	0.5	0.166666667	0.833333333	1	1	0.833333333	0.5	1.833333333	1	0.666666667	1.166666667	0.166666667	0.833333333	0.833333333	0.166666667	0.333333333	0.5	0.5	0.666666667	0.166666667	0.5	0	0.5	0.333333333	0.5	0.666666667	0.5	0.333333333	0.333333333	0.833333333	0.166666667	0.5	0.333333333	0.833333333	0.5	0.333333333	0.833333333	0.5	0	0.333333333
ko04151	11703.89722	8925.894444	13790.03889	25317.01111	13468.98889	12865.88333	14536.25	8764.877778	10374.46944	12626.67222	9794.15	7913.072222	12404.97778	3873.297222	14445.38333	13692.34722	9471.302778	7718.933333	10348.17222	8292.333333	7268.616667	6607.069444	6526.45	22435.99722	14937.85556	11806.71111	87217.21111	2127.622222	31354.55833	23849.37778	23553.67778	16855.86667	19069.21111	23429.81944	17023.23333	23287.75556	21560.87778	21061.35833	12180.325	11684.73611	4455.077778	11894.95833
ko04152	50830.36389	44791.59444	56521.20556	58801.62778	30613.39722	29400	29173.96667	24322.72778	24845.86944	32231.61389	27573.31667	23529.85556	39925.98611	11386.43889	37140.28333	37423.27222	26046.69444	27647.24167	37927.48056	39336.825	33162.16667	30667.46111	27669.575	28324.93889	22285.08056	49094.14444	110834.4528	41510.35556	72930.25	56907.23611	49905.93611	50396.925	52977.93611	67459.96111	51345.00833	76571.72222	69834.46944	31595.46667	42299.05833	37042.37778	45408.34444	34853.875
ko04210	81467.66667	87600.51667	96598.48333	47447.58333	49062.275	46994.28333	43936.88333	44770.85	42254.18333	56550.35833	51071.56667	43637.85	77660.09167	43307.00833	61049.05	64169.89167	44344.525	52351.34167	70573.04167	80588.35833	69217.85	64176.79167	57965.39167	15341.19167	22095.25833	106720.0667	52276.425	98810.71667	84858.89167	66942.75833	53553.80833	65630.075	64811.70833	85674.175	69121.10833	106188.5	93682.475	49576.34167	74531.11667	54533.25833	90276.05	49835.51667
ko04211	33690.24722	31626.81111	43576.95556	38676.32778	30898.56389	29437.45	32026.81667	25966.01111	27753.05278	34665.88056	30824.7	25776.88889	43328.48611	37641.52222	32604.66667	32908.70556	22744.22778	22498.125	28611.63056	29043.34167	26958.31667	24698.04444	24224.14167	30714.30556	27199.24722	45580.29444	63875.61944	28733.03889	58159.1	47188.36944	42739.50278	39324.64167	40325.55278	51278.49444	40146.875	57634.22222	52914.40278	55056.46667	32110.175	26276.64444	25780.96111	25365.925
ko04212	156847.0278	141104.9139	186751.9861	157358.6806	128139.4694	122486.225	130398.5917	103345.4889	109870.5472	138896.6111	121974.975	101671.2278	170716.6972	109077.2944	140521.0583	141047.9528	97534.42222	97162.38333	127549.4528	128624.075	115288.925	106050.6722	100795.8667	116372.5611	105994.7444	185701.7389	259280.0639	122740.7028	240968.775	190975.0222	172434.7056	161850.3167	167660.4972	213297.6639	165462.45	241617.5444	219597.9556	163799.075	137379.05	123951.0139	120409.5556	122523.4667
ko04213	262104.3167	293103.0333	308289.2667	202701.95	187243.2917	178856.6333	173564.1167	162820.95	159328.05	209565.875	183800.5167	155702.3333	274732.325	155158.1917	228119.9	236251.1917	163054.525	184451.4083	247908.725	275770.725	237421.3667	219353.7583	199906.925	91977.675	101711.1417	361451.4667	256801.125	301263.2167	298679.3083	232751.1083	192324.2083	215358.025	215211.375	284357.3083	226816.8917	344926.7667	303822.675	154736.1083	248801.6667	189682.5917	280021.75	175653.1
ko04214	115617.5722	118410.5444	137114.1722	85520.51111	76352.48056	73099.7	71848.03333	67078.26111	66017.02778	86609.53056	78320.75	66455.03889	115622.0194	64833.46389	90444.35	93624.79722	64742.85278	72622.175	97217.64722	107172.775	93131.48333	86311.38611	78941.65833	39535.59722	44512.86389	145267.1278	149500.8194	123960.5056	137592.1417	108534.6194	91418.91944	100980.4417	101555.1361	132218.7694	105083.825	158908.1556	141414.1528	82236.35833	104626.6333	78174.00278	112426.4611	73140.73333
ko04215	77522.93333	87499.48333	91942.46667	47096.41667	48992.10833	46919.03333	43857.31667	44698.51667	42172.61667	56461.85833	50968.9	43535.4	77474.425	43229.39167	60982.43333	64103.64167	44291.025	52283.55833	70495.875	80517.54167	69131.85	64104.125	57907.89167	15040.99167	22030.50833	106659.3167	51858.09167	98608.95	84313.825	66390.775	53021.44167	64397.325	63631.50833	84185.65833	67759.90833	104411.35	91744.80833	49204.90833	73578.83333	50899.14167	90142.46667	46681.06667
ko04216	56754.06389	61983.91111	66811.65556	74134.99444	64109.53889	60748.6	67024.33333	55183.49444	59046.23611	73423.08889	65089.6	53754.42222	92210.92778	107190.9639	65843.71667	67100.86389	46315.31944	46484.76667	56908.45556	59289.65	56849.76667	51754.71944	52091.48333	39343.29722	56860.68889	95063.72778	112362.1944	52332.77222	75648.625	65016.34444	55847.54444	56795.05	53785.52778	70341.01944	56701.55	83749.97222	76850.96111	108885.7917	46580.44167	51063.50278	43924.12778	54688.30833
ko04260	55378.10833	61059.25	69757.71667	45324.26667	60617.73333	57702.21667	62452.96667	47742.68333	51282.775	64771.53333	55797.66667	45914.3	77267.61667	57639.325	64963.75	65041.99167	44924.05833	44060.75	56790.05	56856.08333	51700.98333	47455.475	45961.85	40569.70833	50939.46667	85913.75	38136.5	53863.38333	91789.80833	73714.5	65714.95	63635.95	64020.56667	81483.15833	64138.18333	94942.41667	85688.13333	81473.70833	50676.875	41791.85833	47439.51667	39950.325
ko04380	2043.944444	2228.055556	2070.944444	1502.888889	4062.361111	3829.916667	4374.75	2356.722222	2882.222222	3569.944444	2490	1951.694444	3065.222222	62.52777778	4276.083333	4012.527778	2775.222222	2240.75	2950.027778	2338.416667	1979.75	1801.305556	1784.5	843.1944444	4014.194444	2795.055556	291.8055556	296.9444444	2554.666667	1761.305556	1884.222222	1282.166667	1294.472222	1526.305556	1034.583333	1673.444444	1386.222222	4795.25	615.9166667	2313.138889	56.30555556	2177.916667
ko04530	0.333333333	0.333333333	0.5	0.166666667	0.833333333	1	1	0.833333333	0.5	1.833333333	1	0.666666667	1.166666667	0.166666667	0.833333333	0.833333333	0.166666667	0.333333333	0.5	0.5	0.666666667	0.166666667	0.5	0	0.5	0.333333333	0.5	0.666666667	0.5	0.333333333	0.333333333	0.833333333	0.166666667	0.5	0.333333333	0.833333333	0.5	0.333333333	0.833333333	0.5	0	0.333333333
ko04612	11352.64722	8376.094444	13133.23889	23281.81111	13444.88889	12839.78333	14512.05	8736.877778	10348.21944	12586.57222	9756.75	7873.672222	12343.17778	3217.347222	14328.08333	13571.49722	9361.952778	7558.833333	10179.47222	8133.533333	7121.416667	6465.919444	6386.95	21308.44722	14287.45556	11766.81111	86606.31111	2022.222222	31288.80833	23806.37778	23499.97778	16809.26667	19027.21111	23368.96944	16976.23333	23222.95556	21508.77778	20743.50833	11986.175	9843.286111	2828.177778	9280.008333
ko04614	2262.233333	1448.116667	5683.433333	16196.58333	871.0833333	819.6666667	895.9833333	1436.166667	1732.316667	1882.666667	2091.25	2196.283333	3455.916667	1165.116667	762.5333333	766.3333333	601.6666667	648.1166667	818.4166667	750.4	782.25	702.5	683.3333333	5529.2	1778.083333	2508.916667	79004.91667	2982.683333	5302.483333	4704.316667	3832.033333	6020.916667	5892.783333	7087.6	5892.866667	8618.65	8594.333333	1867.183333	1298.95	4458.533333	3883.083333	5024.95
ko04621	101477.2722	94595.04444	120314.2222	111381.4278	97605.56389	93139.78333	99950.83333	69206.71111	75671.51111	95687.36389	76541.76667	62786.78889	103431.8028	33468.16389	109675.3667	107511.7806	74158.90278	69679.275	93891.11389	89370.65833	76721.45	70526.68611	66360.64167	100235.5472	86880.04722	123572.7611	234325.5028	68230.87222	197029.3917	149394.4694	142074.9861	113555.7083	123868.0361	155352.6528	116925.375	165450.1222	149010.8528	103302.2417	102528.0167	81590.51944	67077.89444	77173.96667
ko04622	24.66666667	16.66666667	18	30	14.66666667	16.66666667	15.33333333	9.333333333	16	16.66666667	13.33333333	10.66666667	22	36.66666667	34	28.66666667	12.66666667	18.66666667	32	30	32.66666667	30	32	398.6666667	12	14	16.66666667	158.6666667	136	117.3333333	72	94	93.33333333	137.3333333	184.6666667	280.6666667	192.6666667	150.6666667	19.33333333	726.6666667	27.33333333	789.3333333
ko04626	118940.7083	114623.9167	136465.1167	128915.9667	112173.0833	107162.85	114214.3833	83091.91667	89740.34167	113722.0167	94239.03333	77394.06667	129137.3833	58597.875	125893.8	124545.2417	85981.15833	82859.95	110868.6667	108190.1833	94384.55	86666.15833	81468.61667	101141.4583	94218.61667	148216.8167	202129.85	93169.63333	206813.0917	159198.9833	147017.5833	127691.3333	135594.95	171273.175	130175.4833	189049.5333	170099.7	115654.1083	110571.7417	94546.925	89918.05	91485.125
ko04657	11352.64722	8376.094444	13133.23889	23281.81111	13444.88889	12839.78333	14512.05	8736.877778	10348.21944	12586.57222	9756.75	7873.672222	12343.17778	3217.347222	14328.08333	13571.49722	9361.952778	7558.833333	10179.47222	8133.533333	7121.416667	6465.919444	6386.95	21308.44722	14287.45556	11766.81111	86606.31111	2022.222222	31288.80833	23806.37778	23499.97778	16809.26667	19027.21111	23368.96944	16976.23333	23222.95556	21508.77778	20743.50833	11986.175	9843.286111	2828.177778	9280.008333
ko04659	11352.64722	8376.094444	13133.23889	23281.81111	13444.88889	12839.78333	14512.05	8736.877778	10348.21944	12586.57222	9756.75	7873.672222	12343.17778	3217.347222	14328.08333	13571.49722	9361.952778	7558.833333	10179.47222	8133.533333	7121.416667	6465.919444	6386.95	21308.44722	14287.45556	11766.81111	86606.31111	2022.222222	31288.80833	23806.37778	23499.97778	16809.26667	19027.21111	23368.96944	16976.23333	23222.95556	21508.77778	20743.50833	11986.175	9843.286111	2828.177778	9280.008333
ko04720	0.333333333	0.333333333	0.5	0.166666667	0.833333333	1	1	0.833333333	0.5	1.833333333	1	0.666666667	1.166666667	0.166666667	0.833333333	0.833333333	0.166666667	0.333333333	0.5	0.5	0.666666667	0.166666667	0.5	0	0.5	0.333333333	0.5	0.666666667	0.5	0.333333333	0.333333333	0.833333333	0.166666667	0.5	0.333333333	0.833333333	0.5	0.333333333	0.833333333	0.5	0	0.333333333
ko04722	0.333333333	0.333333333	0.5	0.166666667	0.833333333	1	1	0.833333333	0.5	1.833333333	1	0.666666667	1.166666667	0.166666667	0.833333333	0.833333333	0.166666667	0.333333333	0.5	0.5	0.666666667	0.166666667	0.5	0	0.5	0.333333333	0.5	0.666666667	0.5	0.333333333	0.333333333	0.833333333	0.166666667	0.5	0.333333333	0.833333333	0.5	0.333333333	0.833333333	0.5	0	0.333333333
ko04723	2010.694444	2208.055556	2064.444444	1482.388889	4026.861111	3800.416667	4342.75	2328.222222	2859.972222	3546.944444	2472.5	1927.694444	3021.222222	48.27777778	4236.083333	3982.777778	2746.472222	2218.75	2929.527778	2317.416667	1954.75	1780.555556	1767	1649.444444	4007.694444	2775.055556	280.3055556	288.9444444	2501.416667	1714.805556	1835.722222	1245.166667	1249.472222	1493.055556	1019.083333	1625.444444	1334.222222	585	599.1666667	2293.888889	49.80555556	2155.666667
ko04724	120083.8	124591.95	146566.5333	112633.7167	101262.225	96625.13333	101532.3333	88674.55	91803.15	116718.5917	106531.0333	89379.63333	152861.1583	129508.3583	109020.9833	112081.475	77627.90833	81998.70833	105315.775	112386.1917	102837.0833	94701.95833	90804.45833	46602.90833	74101.75833	165700.0833	153422.7917	115476.4333	159132.175	133963.6583	111080.775	126800.175	123581.8583	160827.0417	127302.775	194566.3333	177670.425	122574.125	99036.68333	85551.09167	109615.5667	83047.08333
ko04726	4237.75	3072.633333	9740.433333	4670.666667	1610	1636.916667	1854.833333	2049.833333	2259.816667	2779.583333	3862.5	3296.616667	5222.5	2885.55	1275.2	1339.25	998.25	1069.283333	1305.166667	1121.65	1438.583333	1363.583333	1220.333333	3131.45	773.0333333	2594.033333	1273.666667	3773.016667	2820.233333	2517.333333	2072.7	4620.183333	4259.966667	5126.95	4655.383333	7281.616667	6748.833333	1914.3	2464.866667	3798.033333	5007.583333	3864.066667
ko04727	124894.2222	129217.9278	150942.8556	115971.7444	109965.8139	104902.2667	110944.0167	94006.71111	98306.01111	124692.3972	112514.5	94069.32222	160290.6528	131366.6306	118241.7333	120789.0139	83659.36944	86845.725	111761.3139	117481.1917	107361.65	98766.25278	94813.225	50755.59722	82706.89722	171533.1778	154117.6361	117199.2389	168224.1083	141021.6194	117661.4528	132758.8417	129681.9194	168333.8361	132594.375	202916.7389	185351.9028	128196.425	100694.45	90473.23611	109871.7611	87629.11667
ko04728	4237.75	3072.633333	9740.433333	4670.666667	1610	1636.916667	1854.833333	2049.833333	2259.816667	2779.583333	3862.5	3296.616667	5222.5	2885.55	1275.2	1339.25	998.25	1069.283333	1305.166667	1121.65	1438.583333	1363.583333	1220.333333	3131.45	773.0333333	2594.033333	1273.666667	3773.016667	2820.233333	2517.333333	2072.7	4620.183333	4259.966667	5126.95	4655.383333	7281.616667	6748.833333	1914.3	2464.866667	3798.033333	5007.583333	3864.066667
ko04910	19606.47778	12231.17222	20047.62778	33246.22222	17713.16111	16807.61667	19189.81667	11853.03889	14341.05556	17602.61111	14340.63333	11941.77778	18660.20556	2805.827778	18106.48333	17185.52778	11922.83889	9953.883333	13091.76111	10488.48333	9211.483333	8495.088889	8289.633333	12384.31111	18011.99444	12457.23889	44390.58889	6014.461111	14263.58333	10632.17222	10578.60556	9985.033333	9774.322222	12007.75556	9020.766667	14199.29444	12440.22222	13223.93333	5924.083333	20084.67222	7829.072222	20814.53333
ko04914	11352.98056	8376.427778	13133.73889	23281.97778	13445.72222	12840.78333	14513.05	8737.711111	10348.71944	12588.40556	9757.75	7874.338889	12344.34444	3217.513889	14328.91667	13572.33056	9362.119444	7559.166667	10179.97222	8134.033333	7122.083333	6466.086111	6387.45	21308.44722	14287.95556	11767.14444	86606.81111	2022.888889	31289.30833	23806.71111	23500.31111	16810.1	19027.37778	23369.46944	16976.56667	23223.78889	21509.27778	20743.84167	11987.00833	9843.786111	2828.177778	9280.341667
ko04915	11352.64722	8376.094444	13133.23889	23281.81111	13444.88889	12839.78333	14512.05	8736.877778	10348.21944	12586.57222	9756.75	7873.672222	12343.17778	3217.347222	14328.08333	13571.49722	9361.952778	7558.833333	10179.47222	8133.533333	7121.416667	6465.919444	6386.95	21308.44722	14287.45556	11766.81111	86606.31111	2022.222222	31288.80833	23806.37778	23499.97778	16809.26667	19027.21111	23368.96944	16976.23333	23222.95556	21508.77778	20743.50833	11986.175	9843.286111	2828.177778	9280.008333
ko04916	13908.55833	15413.81667	16919.28333	6678.75	7499.616667	7182.216667	6176.166667	6479.8	5810.608333	8084.833333	6785.716667	5839.5	10732.63333	1878.958333	10383.95	10865.10833	7499.891667	9114.466667	12700.15	14623.31667	11999.81667	11138.55833	9725.6	801.0416667	2041	17828.9	8596.316667	16875.35	12865.54167	9471.666667	7509.683333	9456.833333	9561.4	12807.075	10236.46667	15736.33333	13688.03333	1311.941667	13547.59167	10117.60833	16550	8857.191667
ko04917	4181.4	2056.616667	8340.85	2443.416667	1244.25	1288.75	1369.983333	1516	1610.65	2037.5	2809.25	2470.366667	3786.25	528.0333333	824.45	863.25	646.5	611.7	875.75	697.65	821.75	857.5	728.3333333	786.7	1099.5	567.5	465.75	717.85	5712.65	5194.9	4204.033333	6091	6071.95	7729.85	5852.7	9403.233333	8987	1153.683333	2540.2	6777.783333	806.3333333	8152.7
ko04918	70792.1	67316.75	88357.66667	69957.15	65537.2	62634.31667	67553.31667	50065.38333	54157.66667	68349.5	58612.96667	48494.98333	80052.3	42704.1	71104.11667	70477.4	48717.71667	46765.9	61721.25	59825.88333	52976.7	48877.85	46701.4	62035.68333	58502.43333	85939.33333	90421.78333	45909.5	132919.6667	103768.8667	96519.78333	82225.73333	87611.8	110831.6333	84033.43333	121114.8	109809.15	66952.06667	70360.1	52892.86667	45961.55	50543.71667
ko04919	3701.166667	45	285.6666667	49.5	70.33333333	81.66666667	76.16666667	85.5	85	95.33333333	116.0833333	105.1666667	160.3333333	74.58333333	56.33333333	84.5	59	54.5	77	87.33333333	113.3333333	98.66666667	71.58333333	111.5	46.83333333	168.8333333	41.83333333	207	98.66666667	84	49.83333333	90.83333333	79.16666667	99.33333333	109.5833333	224.4166667	169.6666667	494.9166667	71.83333333	1089.166667	98	1090.416667
ko04920	55053.91389	61709.16111	64030.75556	62604.54444	63657.18889	60305.5	66574.48333	54504.99444	58216.33611	72555.48889	64142.45	52756.57222	90634.87778	106902.5639	65467.21667	66724.51389	46019.46944	46254.71667	56545.00556	58995.45	56542.81667	51492.56944	51840.98333	37623.54722	56558.53889	94525.57778	72552.04444	52014.02222	71350.225	61146.19444	52718.14444	52691.2	49580.07778	65073.06944	52760.85	77823.02222	70841.86111	107980.0917	45805.34167	49399.35278	43095.47778	53277.90833
ko04922	102754.6444	97370.13889	116187.8944	102974.3556	77877.10278	74268.2	77411.3	64543.48889	67476.98889	86429.28611	76728.71667	64524.01111	109781.6806	65710.30278	86939.96667	88174.83611	61012.11389	63869.49167	83990.51944	87727.525	77682.8	71767.58056	67105.05833	42170.35278	57430.73611	119193.9389	169936.8306	93568.79444	100857.4583	80189.78056	68114.11389	77232.20833	75286.76389	97764.43056	78077.79167	120046.1611	106485.4806	90530.55833	73634.7	78710.14722	88539.23889	77230.18333
ko04924	583.3333333	418.8333333	1244	359.6666667	455.8333333	442	468.5	701.3333333	847	931.3333333	1008	1061.666667	1620.666667	167.6666667	370.3333333	366.3333333	289.1666667	253.3333333	347	290.5	303.1666667	260.6666667	272.5	2551.5	621.5	1018.333333	652.5	1291.666667	4346.5	3890.833333	3097.333333	4234.833333	4270.166667	5199	4040.333333	6146.333333	6054.5	767.8333333	339.3333333	399.5	472.5	405.8333333
ko04930	25881.11389	25458.59444	30419.43889	29786.47778	21478.56389	20457.35	21538.06667	17722.14444	18653.66944	23754.66389	20859.58333	17552.30556	29772.88611	19668.02222	23559.48333	23869.12222	16517.22778	17061.94167	22273.44722	23114.00833	20583.71667	18992.31111	17988.15833	10791.95556	16873.69722	31767.52778	53342.23611	23360.43889	30002.58333	24410.28611	20690.11944	22823.94167	22366.35278	29053.12778	22804.30833	34939.10556	31472.33611	21807.7	19451.775	21893.97778	22747.64444	22145.09167
ko04931	55810.42222	55297.81111	59656.38889	48796.44444	54149.03889	51461.8	54916.48333	39600.17778	43296.04444	55012.35556	44727.26667	37012.55556	61978.91111	24978.08889	60432.98333	59743.55556	41290.16111	40274.11667	53531.45556	52591.55	45487.76667	41831.77778	39278.26667	26125.37222	44120.97222	68262.81111	64962.97778	45370.23889	58902.21667	44956.96111	39829.01111	40715.55	40282.96111	51758.32778	40227.86667	62267.10556	54520.46111	46244.81667	36705.05	48867.19444	43783.94444	48466.05
ko04932	132906.7917	148562.7333	161704.6833	92424.18333	109612.8417	104624.25	106310.7833	92441.7	93456.14167	121238.3917	106770.0667	89451.2	154745.0417	100872.9667	125948.6833	129149.3833	89218.33333	96345.80833	127287.925	137377.125	120834.3333	111564.35	103874.2417	56457.45	72971.975	192580.0667	90001.59167	152481.3333	176110.3833	140112.275	118740.8917	128034.275	127656.575	165675.0667	131904.0917	199359.7667	177438.9417	130770.8667	124260.4583	92696.25	137587.9833	86634.64167
ko04940	38221.81944	33548.78889	42064.97778	38222.95556	35268.55278	33683.06667	36476.75	26629.75556	29147.28056	36588.28611	31031	25552.91111	42366.53056	23693.64444	38338.11667	37924.12778	26211.83889	24836.30833	32743.60278	31526.24167	28217.76667	25882.00556	24728.625	30517.31111	31275.21944	44830.03889	63473.49722	26799.44444	60846.85	47770.79722	43694.09722	39423.50833	41107.54722	51992.88889	39816.09167	58442.47778	52908.94722	40745.7	30855.825	30193.65556	27759.58889	29488.14167
ko04964	27056.95833	24992.2	31795.16667	23529.85	17868.99167	17010.76667	17946.21667	18156.4	18673.70833	23328.14167	22521.63333	19429.65	33416.325	36744.23333	18779.66667	19837.38333	13778.85	15506.24167	19134.54167	21499.55833	20369.03333	18689.86667	18329.55833	16526.83333	14103.54167	34252.61667	17923.44167	23962.9	29433.03333	25708.775	21049.90833	25012.54167	23868.325	31312.1	25646.675	38256.88333	35387.19167	31319.68333	20965.575	20143.05	25365.7	20559.19167
ko04972	46	38	27.5	95.75	378	393	467.25	471.75	559.25	623.25	835.5	626.5	1098.75	1632.25	405.25	405.25	274.25	208.25	266.25	196	339.5	268.75	250	2130	46.25	44.25	40.5	422.25	101	60.25	68.5	52	60.25	70.75	50.5	84.25	68	386	38	36	27.75	34.5
ko04973	4246.25	2238.216667	4264.816667	17151.58333	132.1833333	125.5666667	128.0333333	145.5666667	158.0666667	194.6666667	176.9	189.1833333	332.0666667	2666.016667	393.3666667	407.6166667	368.7166667	627.75	632.3666667	571.0666667	510.8666667	476.9666667	468.6333333	1226.016667	1903.5	142.2	3753.7	374.6833333	463.6166667	377.3666667	430.65	780.75	726.8833333	933.4	788.9166667	1043.45	1134.933333	1260.333333	1414.416667	2655.216667	6239.75	2253.633333
ko04974	6568.15	1815.45	5073.683333	16062.33333	1316.916667	1312.333333	1429.15	1891.583333	2271.483333	2491.583333	2832.5	2737.783333	4379.583333	3381.366667	1320.283333	1321.333333	1012.333333	972.2	1256.083333	1032.233333	1157.833333	984.0833333	974.5	7843.783333	2094.75	1399.25	41699.5	2095.766667	8840.983333	7879.483333	6394.783333	8461.25	8591.366667	10628.85	8075.283333	12212.23333	12175.66667	2890.6	1480.283333	5141.616667	3926.333333	5612.366667
ko04976	2639.5	679	672.6666667	2208.666667	269.8333333	283.6666667	254	210.1666667	219.1666667	257.1666667	198.5	193.1666667	286.1666667	756.8333333	354.1666667	356.1666667	288.6666667	287	384.1666667	312.6666667	291.6666667	251.6666667	255.5	594.1666667	698	242.5	680	156.3333333	4006.666667	3585.166667	2860.666667	3412	3540.833333	4448.5	3206.666667	5000.666667	4937.833333	713.5	361.6666667	839.3333333	1628.166667	799.8333333
ko04978	2493.916667	2922.3	2735.216667	4581.283333	4484.225	4224.766667	5091.616667	4585.666667	4876	5895.308333	5558.15	4573.65	7885.758333	16366.74167	3711.633333	4000.808333	2743.641667	2679.808333	2580.491667	2925.758333	3627.616667	3234.941667	3810.291667	5110.175	5378.358333	7702.233333	2181.025	6361.733333	7261.375	7096.625	5983.908333	5677.475	5147.875	6603.808333	5552.458333	7776.883333	7306.725	17543.975	2426.316667	2570.575	3636.733333	3581.45
